ID,Address,Beds,Bath,Area,Date,Action,Amount,Rate_sqft,Source
925,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,01/15/2013,Relisted,"$243,000",$257,MLSListings
926,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,,,,,
927,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,,,,,
928,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,,,,,
929,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,,,,,
930,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,10-11-2020,Listed,"$612,888",$650,MLSListings
931,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,09/18/2018,Sold,"$615,000",$652,MLSListings
932,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,08/14/2018,Sold,"$625,000",$663,Public Record
933,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,08-08-2018,Price Changed,"$615,000",$652,MLSListings
934,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,08-05-2018,Listed,"$625,000",$663,MLSListings
935,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,01/13/2014,Sold,"$250,000",$265,MLSListings
936,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,03/22/2013,Sold,"$250,000",$265,Public Record
937,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,01/15/2013,Relisted,"$243,000",$257,MLSListings
938,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,,,,,
939,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,,,,,
940,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,,,,,
941,5425-Colony-Green-Dr_San-Jose_CA_95123_M22892-91776,2bed,1bath,942sqft,,,,,
942,30-E-Julian-St-Unit-105_San-Jose_CA_95112_M10736-89326,2bed,2bath,"1,271sqft",10-10-2020,Listed,"$814,999",$641,MLSListings
943,30-E-Julian-St-Unit-105_San-Jose_CA_95112_M10736-89326,2bed,2bath,"1,271sqft",06-12-2015,Sold,"$575,000",$452,MLSListings
944,30-E-Julian-St-Unit-105_San-Jose_CA_95112_M10736-89326,2bed,2bath,"1,271sqft",04/16/2015,Listed,"$515,000",$405,MLSListings
945,30-E-Julian-St-Unit-105_San-Jose_CA_95112_M10736-89326,2bed,2bath,"1,271sqft",02-02-2015,Listed,"$509,000",$400,MLSListings
946,30-E-Julian-St-Unit-105_San-Jose_CA_95112_M10736-89326,2bed,2bath,"1,271sqft",04-12-2002,Sold,"$395,000",$310,Public Record
947,30-E-Julian-St-Unit-105_San-Jose_CA_95112_M10736-89326,2bed,2bath,"1,271sqft",10-10-2020,Listed,"$814,999",$641,MLSListings
948,30-E-Julian-St-Unit-105_San-Jose_CA_95112_M10736-89326,2bed,2bath,"1,271sqft",06-12-2015,Sold,"$575,000",$452,MLSListings
949,30-E-Julian-St-Unit-105_San-Jose_CA_95112_M10736-89326,2bed,2bath,"1,271sqft",04/16/2015,Listed,"$515,000",$405,MLSListings
950,30-E-Julian-St-Unit-105_San-Jose_CA_95112_M10736-89326,2bed,2bath,"1,271sqft",02-02-2015,Listed,"$509,000",$400,MLSListings
951,30-E-Julian-St-Unit-105_San-Jose_CA_95112_M10736-89326,2bed,2bath,"1,271sqft",04-12-2002,Sold,"$395,000",$310,Public Record
952,3055-Hope-St_San-Jose_CA_95111_M10518-19293,4bed,1bath,"1,210sqft",10-08-2020,Listed,"$850,000",$702,MLSListings
953,3055-Hope-St_San-Jose_CA_95111_M10518-19293,4bed,1bath,"1,210sqft",10-08-2020,Listed,"$850,000",$702,MLSListings
954,128-Houlton-Ct_San-Jose_CA_95139_M17913-66997,3bed,2bath,"1,120sqft",10-08-2020,Listed,"$929,000",$829,MLSListings
955,128-Houlton-Ct_San-Jose_CA_95139_M17913-66997,3bed,2bath,"1,120sqft",11/22/2014,Sold,"$575,000",$513,MLSListings
956,128-Houlton-Ct_San-Jose_CA_95139_M17913-66997,3bed,2bath,"1,120sqft",10/13/2014,Listed,"$575,000",$513,MLSListings
957,128-Houlton-Ct_San-Jose_CA_95139_M17913-66997,3bed,2bath,"1,120sqft",12/19/1997,Sold,"$200,000",$178,Public Record
958,128-Houlton-Ct_San-Jose_CA_95139_M17913-66997,3bed,2bath,"1,120sqft",06/14/1984,Sold,"$94,500",$84,Public Record
959,128-Houlton-Ct_San-Jose_CA_95139_M17913-66997,3bed,2bath,"1,120sqft",10-08-2020,Listed,"$929,000",$829,MLSListings
960,128-Houlton-Ct_San-Jose_CA_95139_M17913-66997,3bed,2bath,"1,120sqft",11/22/2014,Sold,"$575,000",$513,MLSListings
961,128-Houlton-Ct_San-Jose_CA_95139_M17913-66997,3bed,2bath,"1,120sqft",10/13/2014,Listed,"$575,000",$513,MLSListings
962,128-Houlton-Ct_San-Jose_CA_95139_M17913-66997,3bed,2bath,"1,120sqft",12/19/1997,Sold,"$200,000",$178,Public Record
963,128-Houlton-Ct_San-Jose_CA_95139_M17913-66997,3bed,2bath,"1,120sqft",06/14/1984,Sold,"$94,500",$84,Public Record
964,1645-Klipspringer-Dr_San-Jose_CA_95124_M25002-44126,3bed,2.5bath,"1,438sqft",10-08-2020,Listed,"$1,399,000",$972,MLSListings
965,1645-Klipspringer-Dr_San-Jose_CA_95124_M25002-44126,3bed,2.5bath,"1,438sqft",08/31/1992,Sold,"$280,500",$195,Public Record
966,1645-Klipspringer-Dr_San-Jose_CA_95124_M25002-44126,3bed,2.5bath,"1,438sqft",10-08-2020,Listed,"$1,399,000",$972,MLSListings
967,1645-Klipspringer-Dr_San-Jose_CA_95124_M25002-44126,3bed,2.5bath,"1,438sqft",08/31/1992,Sold,"$280,500",$195,Public Record
968,298-Agustin-Narvaez-St_San-Jose_CA_95136_M93696-47577,3bed,3.5bath,"1,792sqft",10-07-2020,Listed,"$1,058,143",$590,MLSListings
969,298-Agustin-Narvaez-St_San-Jose_CA_95136_M93696-47577,3bed,3.5bath,"1,792sqft",10-07-2020,Listed,"$1,058,143",$590,MLSListings
970,15210-Skyview-Dr_San-Jose_CA_95132_M14804-24344,4bed,2.5bath,"3,557sqft",10-12-2020,Listed,"$1,688,888",$474,MLSListings
971,15210-Skyview-Dr_San-Jose_CA_95132_M14804-24344,4bed,2.5bath,"3,557sqft",10-12-2020,Listed,"$1,688,888",$474,MLSListings
972,1756-Chevalier-Dr_San-Jose_CA_95124_M17743-29460,3bed,2bath,"1,066sqft",10-09-2020,Listed,"$1,145,000","$1,074",MLSListings
973,1756-Chevalier-Dr_San-Jose_CA_95124_M17743-29460,3bed,2bath,"1,066sqft",10-09-2020,Listed,"$1,145,000","$1,074",MLSListings
974,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",10-08-2020,Listed,"$725,888",$699,MLSListings
975,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",01/19/2017,Sold,"$680,000",$655,MLSListings
976,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",12/16/2016,Listed,"$668,888",$645,MLSListings
977,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",07/22/2016,Price Changed,"$659,888",$636,MLSListings
978,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",06/22/2016,Listed,"$678,000",$653,MLSListings
979,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",05-08-2002,Sold,"$375,000",$361,Public Record
980,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",03-07-2000,Sold,"$295,000",$284,Public Record
981,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",10-08-2020,Listed,"$725,888",$699,MLSListings
982,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",01/19/2017,Sold,"$680,000",$655,MLSListings
983,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",12/16/2016,Listed,"$668,888",$645,MLSListings
984,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",07/22/2016,Price Changed,"$659,888",$636,MLSListings
985,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",06/22/2016,Listed,"$678,000",$653,MLSListings
986,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",05-08-2002,Sold,"$375,000",$361,Public Record
987,3750-Jasmine-Cir_San-Jose_CA_95135_M21043-87616,2bed,2bath,"1,037sqft",03-07-2000,Sold,"$295,000",$284,Public Record
988,5461-Spinnaker-Walkway-Apt-4_San-Jose_CA_95123_M20947-54322,2bed,1bath,798sqft,10-12-2020,Listed,"$420,000",$526,MLSListings
989,5461-Spinnaker-Walkway-Apt-4_San-Jose_CA_95123_M20947-54322,2bed,1bath,798sqft,06/17/2011,Sold,"$141,500",$177,MLSListings
990,5461-Spinnaker-Walkway-Apt-4_San-Jose_CA_95123_M20947-54322,2bed,1bath,798sqft,02/23/2011,Listed,"$150,000",$187,MLSListings
991,5461-Spinnaker-Walkway-Apt-4_San-Jose_CA_95123_M20947-54322,2bed,1bath,798sqft,07/29/2003,Sold,"$219,000",$274,Public Record
992,5461-Spinnaker-Walkway-Apt-4_San-Jose_CA_95123_M20947-54322,2bed,1bath,798sqft,10/27/2000,Sold,"$208,000",$260,Public Record
993,5461-Spinnaker-Walkway-Apt-4_San-Jose_CA_95123_M20947-54322,2bed,1bath,798sqft,11-10-1987,Sold,"$68,000",$85,Public Record
994,5461-Spinnaker-Walkway-Apt-4_San-Jose_CA_95123_M20947-54322,2bed,1bath,798sqft,10-12-2020,Listed,"$420,000",$526,MLSListings
995,5461-Spinnaker-Walkway-Apt-4_San-Jose_CA_95123_M20947-54322,2bed,1bath,798sqft,06/17/2011,Sold,"$141,500",$177,MLSListings
996,5461-Spinnaker-Walkway-Apt-4_San-Jose_CA_95123_M20947-54322,2bed,1bath,798sqft,02/23/2011,Listed,"$150,000",$187,MLSListings
997,5461-Spinnaker-Walkway-Apt-4_San-Jose_CA_95123_M20947-54322,2bed,1bath,798sqft,07/29/2003,Sold,"$219,000",$274,Public Record
998,5461-Spinnaker-Walkway-Apt-4_San-Jose_CA_95123_M20947-54322,2bed,1bath,798sqft,10/27/2000,Sold,"$208,000",$260,Public Record
999,5461-Spinnaker-Walkway-Apt-4_San-Jose_CA_95123_M20947-54322,2bed,1bath,798sqft,11-10-1987,Sold,"$68,000",$85,Public Record
1000,1550-Technology-Dr-Unit-2070_San-Jose_CA_95110_M11422-00576,2bed,2bath,"1,133sqft",10-09-2020,Listed,"$699,800",$617,MLSListings
1001,1550-Technology-Dr-Unit-2070_San-Jose_CA_95110_M11422-00576,2bed,2bath,"1,133sqft",12-11-2015,Sold,"$580,000",$511,MLSListings
1002,1550-Technology-Dr-Unit-2070_San-Jose_CA_95110_M11422-00576,2bed,2bath,"1,133sqft",10/31/2015,Listed,"$565,800",$499,MLSListings
1003,1550-Technology-Dr-Unit-2070_San-Jose_CA_95110_M11422-00576,2bed,2bath,"1,133sqft",11/30/2005,Sold,"$450,000",$397,Public Record
1004,1550-Technology-Dr-Unit-2070_San-Jose_CA_95110_M11422-00576,2bed,2bath,"1,133sqft",10-09-2020,Listed,"$699,800",$617,MLSListings
1005,1550-Technology-Dr-Unit-2070_San-Jose_CA_95110_M11422-00576,2bed,2bath,"1,133sqft",12-11-2015,Sold,"$580,000",$511,MLSListings
1006,1550-Technology-Dr-Unit-2070_San-Jose_CA_95110_M11422-00576,2bed,2bath,"1,133sqft",10/31/2015,Listed,"$565,800",$499,MLSListings
1007,1550-Technology-Dr-Unit-2070_San-Jose_CA_95110_M11422-00576,2bed,2bath,"1,133sqft",11/30/2005,Sold,"$450,000",$397,Public Record
1008,3206-Woodcrest-Dr_San-Jose_CA_95118_M18650-44914,3bed,2bath,"1,573sqft",10-10-2020,Listed,"$1,299,000",$825,MLSListings
1009,3206-Woodcrest-Dr_San-Jose_CA_95118_M18650-44914,3bed,2bath,"1,573sqft",11/16/1995,Sold,"$257,000",$176,Public Record
1010,3206-Woodcrest-Dr_San-Jose_CA_95118_M18650-44914,3bed,2bath,"1,573sqft",09/24/1976,Sold,"$43,200",$29,Public Record
1011,3206-Woodcrest-Dr_San-Jose_CA_95118_M18650-44914,3bed,2bath,"1,573sqft",10-10-2020,Listed,"$1,299,000",$825,MLSListings
1012,3206-Woodcrest-Dr_San-Jose_CA_95118_M18650-44914,3bed,2bath,"1,573sqft",11/16/1995,Sold,"$257,000",$176,Public Record
1013,3206-Woodcrest-Dr_San-Jose_CA_95118_M18650-44914,3bed,2bath,"1,573sqft",09/24/1976,Sold,"$43,200",$29,Public Record
1014,220-Mountain-Springs-Dr_San-Jose_CA_95136_M92619-51210,2bed,2bath,"1,320sqft",10-09-2020,Listed,"$275,000",$208,MLSListings
1015,220-Mountain-Springs-Dr_San-Jose_CA_95136_M92619-51210,2bed,2bath,"1,320sqft",10-09-2020,Listed,"$275,000",$208,MetroList
1016,1750-Hudson-Dr_San-Jose_CA_95124_M21872-81593,4bed,2bath,"1,546sqft",10-07-2020,Listed,"$1,548,000","$1,001",MLSListings
1017,1750-Hudson-Dr_San-Jose_CA_95124_M21872-81593,4bed,2bath,"1,546sqft",11/27/2007,Sold,"$808,000",$522,Public Record
1018,1750-Hudson-Dr_San-Jose_CA_95124_M21872-81593,4bed,2bath,"1,546sqft",10-07-2020,Listed,"$1,548,000","$1,001",MLSListings
1019,1750-Hudson-Dr_San-Jose_CA_95124_M21872-81593,4bed,2bath,"1,546sqft",11/27/2007,Sold,"$808,000",$522,Public Record
1020,2711-Aida-Ave_San-Jose_CA_95122_M25491-71160,4bed,2bath,"1,502sqft",10-07-2020,Listed,"$848,000",$564,Bareis
1021,2711-Aida-Ave_San-Jose_CA_95122_M25491-71160,4bed,2bath,"1,502sqft",11/25/2014,Sold,"$530,000",$430,MLSListings
1022,2711-Aida-Ave_San-Jose_CA_95122_M25491-71160,4bed,2bath,"1,502sqft",10/23/2014,Listed,"$529,888",$430,MLSListings
1023,2711-Aida-Ave_San-Jose_CA_95122_M25491-71160,4bed,2bath,"1,502sqft",10-07-2020,Listed,"$848,000",$564,Bareis
1024,2711-Aida-Ave_San-Jose_CA_95122_M25491-71160,4bed,2bath,"1,502sqft",11/25/2014,Sold,"$530,000",$430,MLSListings
1025,2711-Aida-Ave_San-Jose_CA_95122_M25491-71160,4bed,2bath,"1,502sqft",10/23/2014,Listed,"$529,888",$430,MLSListings
1026,2416-Glen-Fox-Ct_San-Jose_CA_95148_M21056-67956,5bed,2bath,"2,206sqft",10-08-2020,Listed,"$1,199,000",$543,MLSListings
1027,2416-Glen-Fox-Ct_San-Jose_CA_95148_M21056-67956,5bed,2bath,"2,206sqft",08/15/2020,Listed,"$1,199,000",$543,MLSListings
1028,2416-Glen-Fox-Ct_San-Jose_CA_95148_M21056-67956,5bed,2bath,"2,206sqft",06/30/2008,Sold,"$625,000",$283,Public Record
1029,2416-Glen-Fox-Ct_San-Jose_CA_95148_M21056-67956,5bed,2bath,"2,206sqft",09/21/2004,Sold,"$645,000",$292,Public Record
1030,2416-Glen-Fox-Ct_San-Jose_CA_95148_M21056-67956,5bed,2bath,"2,206sqft",08-07-1985,Sold,"$152,500",$69,Public Record
1031,2416-Glen-Fox-Ct_San-Jose_CA_95148_M21056-67956,5bed,2bath,"2,206sqft",10-08-2020,Listed,"$1,199,000",$543,MLSListings
1032,2416-Glen-Fox-Ct_San-Jose_CA_95148_M21056-67956,5bed,2bath,"2,206sqft",08/15/2020,Listed,"$1,199,000",$543,MLSListings
1033,2416-Glen-Fox-Ct_San-Jose_CA_95148_M21056-67956,5bed,2bath,"2,206sqft",06/30/2008,Sold,"$625,000",$283,Public Record
1034,2416-Glen-Fox-Ct_San-Jose_CA_95148_M21056-67956,5bed,2bath,"2,206sqft",09/21/2004,Sold,"$645,000",$292,Public Record
1035,2416-Glen-Fox-Ct_San-Jose_CA_95148_M21056-67956,5bed,2bath,"2,206sqft",08-07-1985,Sold,"$152,500",$69,Public Record
1036,4423-Latimer-Ave_San-Jose_CA_95130_M16450-98172,3bed,2bath,"1,363sqft",10/13/2020,Listed,"$1,348,000",$988,MLSListings
1037,4423-Latimer-Ave_San-Jose_CA_95130_M16450-98172,3bed,2bath,"1,363sqft",03-01-1995,Sold,"$232,000",$170,Public Record
1038,4423-Latimer-Ave_San-Jose_CA_95130_M16450-98172,3bed,2bath,"1,363sqft",03/25/1985,Sold,"$133,500",$97,Public Record
1039,4423-Latimer-Ave_San-Jose_CA_95130_M16450-98172,3bed,2bath,"1,363sqft",04/19/1983,Sold,"$62,000",$45,Public Record
1040,4423-Latimer-Ave_San-Jose_CA_95130_M16450-98172,3bed,2bath,"1,363sqft",10/13/2020,Listed,"$1,348,000",$988,MLSListings
1041,4423-Latimer-Ave_San-Jose_CA_95130_M16450-98172,3bed,2bath,"1,363sqft",03-01-1995,Sold,"$232,000",$170,Public Record
1042,4423-Latimer-Ave_San-Jose_CA_95130_M16450-98172,3bed,2bath,"1,363sqft",03/25/1985,Sold,"$133,500",$97,Public Record
1043,4423-Latimer-Ave_San-Jose_CA_95130_M16450-98172,3bed,2bath,"1,363sqft",04/19/1983,Sold,"$62,000",$45,Public Record
1044,4444-Terra-Brava-Pl_San-Jose_CA_95121_M21618-17582,5bed,3.5bath,"4,029sqft",10-07-2020,Listed,"$2,465,000",$611,MLSListings
1045,4444-Terra-Brava-Pl_San-Jose_CA_95121_M21618-17582,5bed,3.5bath,"4,029sqft",12-01-2011,Sold,"$1,215,000",$301,MLSListings
1046,4444-Terra-Brava-Pl_San-Jose_CA_95121_M21618-17582,5bed,3.5bath,"4,029sqft",10/27/2011,Listed,"$1,218,000",$302,MLSListings
1047,4444-Terra-Brava-Pl_San-Jose_CA_95121_M21618-17582,5bed,3.5bath,"4,029sqft",03-09-2005,Sold,"$1,600,000",$397,Public Record
1048,4444-Terra-Brava-Pl_San-Jose_CA_95121_M21618-17582,5bed,3.5bath,"4,029sqft",11-06-2002,Sold,"$1,030,000",$255,Public Record
1049,4444-Terra-Brava-Pl_San-Jose_CA_95121_M21618-17582,5bed,3.5bath,"4,029sqft",12-10-1999,Sold,"$844,000",$209,Public Record
1050,4444-Terra-Brava-Pl_San-Jose_CA_95121_M21618-17582,5bed,3.5bath,"4,029sqft",10-07-2020,Listed,"$2,465,000",$611,MLSListings
1051,4444-Terra-Brava-Pl_San-Jose_CA_95121_M21618-17582,5bed,3.5bath,"4,029sqft",12-01-2011,Sold,"$1,215,000",$301,MLSListings
1052,4444-Terra-Brava-Pl_San-Jose_CA_95121_M21618-17582,5bed,3.5bath,"4,029sqft",10/27/2011,Listed,"$1,218,000",$302,MLSListings
1053,4444-Terra-Brava-Pl_San-Jose_CA_95121_M21618-17582,5bed,3.5bath,"4,029sqft",03-09-2005,Sold,"$1,600,000",$397,Public Record
1054,4444-Terra-Brava-Pl_San-Jose_CA_95121_M21618-17582,5bed,3.5bath,"4,029sqft",11-06-2002,Sold,"$1,030,000",$255,Public Record
1055,4444-Terra-Brava-Pl_San-Jose_CA_95121_M21618-17582,5bed,3.5bath,"4,029sqft",12-10-1999,Sold,"$844,000",$209,Public Record
1056,1560-Wawona-Dr_San-Jose_CA_95125_M27548-59567,3bed,2bath,"1,800sqft",10-08-2020,Listed,"$1,588,000",$882,MLSListings
1057,1560-Wawona-Dr_San-Jose_CA_95125_M27548-59567,3bed,2bath,"1,800sqft",10-08-2020,Listed,"$1,588,000",$882,MLSListings
1058,2993-Knights-Bridge-Rd_San-Jose_CA_95132_M13119-35572,4bed,2bath,"1,480sqft",10-10-2020,Listed,"$1,050,000",$709,MLSListings
1059,2993-Knights-Bridge-Rd_San-Jose_CA_95132_M13119-35572,4bed,2bath,"1,480sqft",10-10-2020,Listed,"$1,050,000",$709,MLSListings
1060,860-Tybalt-Dr_San-Jose_CA_95127_M19144-86670,4bed,3bath,"2,388sqft",10-08-2020,Listed,"$1,148,800",$481,MLSListings
1061,860-Tybalt-Dr_San-Jose_CA_95127_M19144-86670,4bed,3bath,"2,388sqft",10-08-2020,Listed,"$1,148,800",$481,MLSListings
1062,85-Mountain-View-Ave_San-Jose_CA_95127_M25510-31308,2bed,1.5bath,"1,297sqft",10-07-2020,Listed,"$799,000",$616,MLSListings
1063,85-Mountain-View-Ave_San-Jose_CA_95127_M25510-31308,2bed,1.5bath,"1,297sqft",02-06-2014,Sold,"$475,000",$366,Public Record
1064,85-Mountain-View-Ave_San-Jose_CA_95127_M25510-31308,2bed,1.5bath,"1,297sqft",10-07-2020,Listed,"$799,000",$616,MLSListings
1065,85-Mountain-View-Ave_San-Jose_CA_95127_M25510-31308,2bed,1.5bath,"1,297sqft",02-06-2014,Sold,"$475,000",$366,Public Record
1066,5569-Perugia-Cir_San-Jose_CA_95138_M26546-12958,5bed,4.5bath,"4,366sqft",10-09-2020,Listed,"$3,100,000",$710,MLSListings
1067,5569-Perugia-Cir_San-Jose_CA_95138_M26546-12958,5bed,4.5bath,"4,366sqft",12-05-2008,Sold,"$1,640,000",$375,Public Record
1068,5569-Perugia-Cir_San-Jose_CA_95138_M26546-12958,5bed,4.5bath,"4,366sqft",06/21/1996,Sold,"$771,000",$176,Public Record
1069,5569-Perugia-Cir_San-Jose_CA_95138_M26546-12958,5bed,4.5bath,"4,366sqft",10-09-2020,Listed,"$3,100,000",$710,MLSListings
1070,5569-Perugia-Cir_San-Jose_CA_95138_M26546-12958,5bed,4.5bath,"4,366sqft",12-05-2008,Sold,"$1,640,000",$375,Public Record
1071,5569-Perugia-Cir_San-Jose_CA_95138_M26546-12958,5bed,4.5bath,"4,366sqft",06/21/1996,Sold,"$771,000",$176,Public Record
1072,30-E-Julian-St-Unit-102_San-Jose_CA_95112_M10685-09360,2bed,2bath,"1,235sqft",10-11-2020,Listed,"$769,000",$622,MLSListings
1073,30-E-Julian-St-Unit-102_San-Jose_CA_95112_M10685-09360,2bed,2bath,"1,235sqft",10/25/2007,Sold,"$430,000",$348,Public Record
1074,30-E-Julian-St-Unit-102_San-Jose_CA_95112_M10685-09360,2bed,2bath,"1,235sqft",12/19/2001,Sold,"$405,000",$327,Public Record
1075,30-E-Julian-St-Unit-102_San-Jose_CA_95112_M10685-09360,2bed,2bath,"1,235sqft",10-11-2020,Listed,"$769,000",$622,MLSListings
1076,30-E-Julian-St-Unit-102_San-Jose_CA_95112_M10685-09360,2bed,2bath,"1,235sqft",10/25/2007,Sold,"$430,000",$348,Public Record
1077,30-E-Julian-St-Unit-102_San-Jose_CA_95112_M10685-09360,2bed,2bath,"1,235sqft",12/19/2001,Sold,"$405,000",$327,Public Record
1078,1350-Oakland-Rd-Spc-82_San-Jose_CA_95112_M25924-84335,2bed,2bath,880sqft,10-12-2020,Relisted,"$219,900",$249,MLSListings
1079,1350-Oakland-Rd-Spc-82_San-Jose_CA_95112_M25924-84335,2bed,2bath,880sqft,04/25/2011,Sold,"$50,000",$56,MLSListings
1080,1350-Oakland-Rd-Spc-82_San-Jose_CA_95112_M25924-84335,2bed,2bath,880sqft,02-03-2011,Listed,"$55,000",$62,MLSListings
1081,637-Boardwalk_San-Jose_CA_95112_M19649-39221,3bed,2.5bath,"1,507sqft",10-09-2020,Listed,"$818,888",$543,MLSListings
1082,637-Boardwalk_San-Jose_CA_95112_M19649-39221,3bed,2.5bath,"1,507sqft",12-08-2016,Sold,"$702,000",$465,MLSListings
1083,637-Boardwalk_San-Jose_CA_95112_M19649-39221,3bed,2.5bath,"1,507sqft",10-01-2016,Listed,"$649,000",$430,MLSListings
1084,637-Boardwalk_San-Jose_CA_95112_M19649-39221,3bed,2.5bath,"1,507sqft",04/29/2009,Sold,"$452,000",$299,Public Record
1085,637-Boardwalk_San-Jose_CA_95112_M19649-39221,3bed,2.5bath,"1,507sqft",10-09-2020,Listed,"$818,888",$543,MLSListings
1086,637-Boardwalk_San-Jose_CA_95112_M19649-39221,3bed,2.5bath,"1,507sqft",12-08-2016,Sold,"$702,000",$465,MLSListings
1087,637-Boardwalk_San-Jose_CA_95112_M19649-39221,3bed,2.5bath,"1,507sqft",10-01-2016,Listed,"$649,000",$430,MLSListings
1088,637-Boardwalk_San-Jose_CA_95112_M19649-39221,3bed,2.5bath,"1,507sqft",04/29/2009,Sold,"$452,000",$299,Public Record
1089,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",10-07-2020,Listed,"$1,148,000",$943,MLSListings
1090,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",12-11-2015,Sold,"$804,500",$661,MLSListings
1091,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",10/23/2015,Listed,"$769,000",$631,MLSListings
1092,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",10/23/2015,Listed,"$769,000",$631,MLSListings
1093,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",05-02-2012,Sold,"$581,000",$477,MLSListings
1094,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",03/28/2012,Relisted,"$580,000",$476,MLSListings
1095,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",02-11-2012,Listed,"$580,000",$476,MLSListings
1096,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",02/26/1998,Sold,"$274,000",$225,Public Record
1097,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",,,,,
1098,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",,,,,
1099,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",10-07-2020,Listed,"$1,148,000",$943,MLSListings
1100,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",12-11-2015,Sold,"$804,500",$661,MLSListings
1101,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",10/23/2015,Listed,"$769,000",$631,MLSListings
1102,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",10/23/2015,Listed,"$769,000",$631,MLSListings
1103,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",05-02-2012,Sold,"$581,000",$477,MLSListings
1104,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",03/28/2012,Relisted,"$580,000",$476,MLSListings
1105,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",02-11-2012,Listed,"$580,000",$476,MLSListings
1106,1417-Searcy-Dr_San-Jose_CA_95118_M23467-21742,3bed,2bath,"1,217sqft",02/26/1998,Sold,"$274,000",$225,Public Record
